"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"half-way","html-button-response","32","532599","0.0-2.0-30.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","3847","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","0","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","555317","0.0-2.0-31.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","22697","Okinawa_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","34","574081","0.0-2.0-32.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","18743","Hokkaido_large_pos_10_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":3,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","10"
"svTrial","survey","35","595019","0.0-2.0-33.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","20928","Toyama_large_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","pos","6"
"svTrial","survey","36","625998","0.0-2.0-34.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","30954","Niigata_large_pos_11_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","11"
"svTrial","survey","37","640061","0.0-2.0-35.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","14045","Hokkaido_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":5,""invisible"":2,""chaos"":2,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","sch","2"
"svTrial","survey","38","650817","0.0-2.0-36.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","10747","Okinawa_large_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":1,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","39","696716","0.0-2.0-37.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","45888","Toyama_middle_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","40","705318","0.0-2.0-38.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","8583","Hokkaido_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","41","715133","0.0-2.0-39.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","9805","Okinawa_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":2,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","42","728157","0.0-2.0-40.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","13014","Tokyo_middle_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":5,""chaos"":3,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","pos","2"
"svTrial","survey","43","736371","0.0-2.0-41.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","8197","Kanagawa_large_sch_12_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":2,""chaos"":5,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","12"
"svTrial","survey","44","749781","0.0-2.0-42.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","13400","Ishikawa_middle_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","45","760050","0.0-2.0-43.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","10260","Okinawa_middle_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","46","819376","0.0-2.0-44.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","59316","Akita_large_pos_10_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","10"
"svTrial","survey","47","827075","0.0-2.0-45.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","7681","Tokyo_large_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":5,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"svTrial","survey","48","843965","0.0-2.0-46.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","16880","Hokkaido_middle_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","49","853543","0.0-2.0-47.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","9569","Ishikawa_small_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","50","864634","0.0-2.0-48.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","11072","Akita_large_sch_12_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","12"
"svTrial","survey","51","873866","0.0-2.0-49.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","9215","Akita_middle_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","52","884904","0.0-2.0-50.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","11028","Okinawa_large_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","5"
"attention-check","survey","53","891184","0.0-2.0-51.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","6270","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","54","903568","0.0-2.0-52.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","12376","Okinawa_large_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","55","912462","0.0-2.0-53.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","8886","Okinawa_large_sch_12_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","12"
"svTrial","survey","56","925046","0.0-2.0-54.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","12576","Akita_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","5"
"svTrial","survey","57","936282","0.0-2.0-55.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","11216","Toyama_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"demographics","survey-html-form","58","947283","0.0-2.0-56.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","10999","","{""zipcode"":""77375"",""age"":""27"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""Tomball""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","950350","0.0-2.0-57.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","3050","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","952119","0.0-2.0-58.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","1766","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","965063","0.0-4.0","650169f7d5e6b51f1c1592db","65553732575bb29198a888d7","65565b9d2e7f7d2b8ae2add5","6","12944","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
