"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","276228","0.0-2.0-8.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","18359","Niigata_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","11","302034","0.0-2.0-9.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","25789","Kanagawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","12","325443","0.0-2.0-10.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","23394","Tokyo_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","13","349826","0.0-2.0-11.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","24369","Hokkaido_large_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","14","378483","0.0-2.0-12.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","28644","Hokkaido_large_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","15","397880","0.0-2.0-13.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","19382","Ishikawa_large_pos_8_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","16","413870","0.0-2.0-14.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","15976","Ishikawa_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","17","434570","0.0-2.0-15.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","20685","Tokyo_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","18","451800","0.0-2.0-16.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","17216","Niigata_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":4,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","3"
"svTrial","survey","19","468886","0.0-2.0-17.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","17073","Hokkaido_small_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","20","494127","0.0-2.0-18.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","25228","Tokyo_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","21","510881","0.0-2.0-19.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","16740","Akita_large_pos_12_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","12"
"svTrial","survey","22","528581","0.0-2.0-20.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","17686","Hokkaido_small_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","23","562114","0.0-2.0-21.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","33518","Ishikawa_large_pos_10_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","24","591617","0.0-2.0-22.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","29490","Okinawa_middle_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","25","623064","0.0-2.0-23.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","31431","Tokyo_large_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":4,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","26","703472","0.0-2.0-24.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","80395","Kanagawa_small_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","27","710362","0.0-2.0-25.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","6877","Toyama_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","28","766614","0.0-2.0-26.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","56237","Toyama_large_pos_9_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","29","826888","0.0-2.0-27.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","60260","Ishikawa_small_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","30","904267","0.0-2.0-28.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","77363","Akita_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","31","944509","0.0-2.0-29.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","40229","Kanagawa_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"half-way","html-button-response","32","960269","0.0-2.0-30.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","989191","0.0-2.0-31.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","28888","Akita_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":4,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","34","1039949","0.0-2.0-32.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","50745","Hokkaido_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","35","1348370","0.0-2.0-33.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","308403","Ishikawa_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","36","1388176","0.0-2.0-34.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","39777","Akita_large_pos_11_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","37","1673256","0.0-2.0-35.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","177731","Akita_large_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","38","1693762","0.0-2.0-36.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","20492","Akita_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","39","1710149","0.0-2.0-37.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","16371","Niigata_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","40","1730353","0.0-2.0-38.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","20187","Tokyo_middle_sch_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","41","2047335","0.0-2.0-39.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","316966","Toyama_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":1,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","42","2047860","0.0-2.0-40.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","510","Toyama_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","43","2058033","0.0-2.0-41.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","10162","Tokyo_large_pos_2_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","44","2067986","0.0-2.0-42.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","9940","Akita_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":3,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","45","2125214","0.0-2.0-43.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","57214","Okinawa_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","46","2140464","0.0-2.0-44.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","15234","Hokkaido_small_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"attention-check","survey","47","2150491","0.0-2.0-45.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","10012","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","48","2161588","0.0-2.0-46.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","11083","Kanagawa_small_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","49","2178311","0.0-2.0-47.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","16709","Tokyo_middle_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","50","2189666","0.0-2.0-48.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","11340","Kanagawa_middle_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","51","2294785","0.0-2.0-49.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","105106","Akita_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","4"
"svTrial","survey","52","2364818","0.0-2.0-50.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","70019","Kanagawa_large_sch_8_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","8"
"svTrial","survey","53","2372577","0.0-2.0-51.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","7744","Ishikawa_middle_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","7"
"svTrial","survey","54","2378691","0.0-2.0-52.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","6099","Toyama_large_sch_9_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","55","2449239","0.0-2.0-53.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","70533","Toyama_large_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","56","2537657","0.0-2.0-54.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","88403","Hokkaido_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","57","2548900","0.0-2.0-55.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","11228","Kanagawa_middle_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":3,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"demographics","survey-html-form","58","2596862","0.0-2.0-56.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","47953","","{""zipcode"":""32832"",""age"":""31"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""african"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","2646006","0.0-2.0-57.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","49122","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","2648693","0.0-2.0-58.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","2675","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","2654474","0.0-4.0","6287922ffac7245513199fe4","65553732575bb29198a888d7","65565c5b33524abafc3acbe5","5","5770","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
