"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","1170738","0.0-2.0-8.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","250056","Ishikawa_large_sch_12_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","12"
"svTrial","survey","11","1284300","0.0-2.0-9.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","113545","Tokyo_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","7"
"svTrial","survey","12","1398140","0.0-2.0-10.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","113822","Okinawa_middle_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","13","1499935","0.0-2.0-11.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","101780","Okinawa_middle_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","14","1566027","0.0-2.0-12.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","66076","Hokkaido_middle_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","7"
"svTrial","survey","15","1658319","0.0-2.0-13.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","92280","Niigata_large_pos_10_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","16","1759543","0.0-2.0-14.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","101209","Tokyo_large_sch_12_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","sch","12"
"svTrial","survey","17","1897161","0.0-2.0-15.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","137600","Okinawa_large_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","8"
"svTrial","survey","18","1934252","0.0-2.0-16.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","37075","Ishikawa_large_sch_9_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":3,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","pos","9"
"svTrial","survey","19","2212174","0.0-2.0-17.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","277910","Toyama_middle_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":null,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","7"
"svTrial","survey","20","2513544","0.0-2.0-18.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","301354","Kanagawa_large_sch_9_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","9"
"svTrial","survey","21","2552995","0.0-2.0-19.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","39436","Hokkaido_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","22","2612882","0.0-2.0-20.0","614d465852620924f85603c8","65553732575bb29198a888d7","65565a4bdb5225e652935796","4","59869","Ishikawa_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
