"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","96323","0.0-2.0-8.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","33616","Hokkaido_large_sch_11_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","11","127561","0.0-2.0-9.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","31192","Toyama_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","8"
"svTrial","survey","12","147611","0.0-2.0-10.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","20006","Kanagawa_small_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","1"
"svTrial","survey","13","182878","0.0-2.0-11.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","35218","Ishikawa_large_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","14","197701","0.0-2.0-12.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","14774","Hokkaido_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","15","237102","0.0-2.0-13.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","39360","Tokyo_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","16","258960","0.0-2.0-14.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","21803","Akita_large_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","17","269772","0.0-2.0-15.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","10770","Hokkaido_middle_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","18","285149","0.0-2.0-16.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","15331","Ishikawa_middle_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","19","382238","0.0-2.0-17.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","97053","Kanagawa_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","20","433631","0.0-2.0-18.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","51297","Kanagawa_middle_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","6"
"svTrial","survey","21","574682","0.0-2.0-19.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","140989","Kanagawa_large_sch_11_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","22","872593","0.0-2.0-20.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","297859","Niigata_small_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","23","1257231","0.0-2.0-21.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","384589","Hokkaido_middle_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","24","1453051","0.0-2.0-22.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","195755","Niigata_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","25","1675262","0.0-2.0-23.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","222138","Okinawa_small_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":2,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"svTrial","survey","26","1898353","0.0-2.0-24.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","223036","Ishikawa_large_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","5"
"svTrial","survey","27","2008250","0.0-2.0-25.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","109852","Okinawa_large_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","28","2547568","0.0-2.0-26.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","539267","Tokyo_small_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","4"
"svTrial","survey","29","2651127","0.0-2.0-27.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","103421","Toyama_large_pos_12_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","12"
"svTrial","survey","30","2708215","0.0-2.0-28.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","57037","Hokkaido_large_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","31","2757880","0.0-2.0-29.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","49628","Okinawa_middle_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"half-way","html-button-response","32","2773675","0.0-2.0-30.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","3147876","0.0-2.0-31.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","374106","Toyama_middle_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","34","3365478","0.0-2.0-32.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","217523","Hokkaido_large_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","35","3402139","0.0-2.0-33.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","36614","Okinawa_middle_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","6"
"attention-check","survey","36","3406644","0.0-2.0-34.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","4462","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","37","3626543","0.0-2.0-35.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","219859","Kanagawa_large_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","7"
"svTrial","survey","38","3658550","0.0-2.0-36.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","31971","Tokyo_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","39","3671964","0.0-2.0-37.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","13369","Hokkaido_middle_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","40","3685178","0.0-2.0-38.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","13171","Ishikawa_large_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","41","3698725","0.0-2.0-39.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","13501","Niigata_middle_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","42","3746203","0.0-2.0-40.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","47433","Akita_middle_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","43","3757662","0.0-2.0-41.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","11414","Ishikawa_large_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","44","3769980","0.0-2.0-42.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","12267","Kanagawa_middle_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","2"
"svTrial","survey","45","3789020","0.0-2.0-43.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","18998","Toyama_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","46","3808301","0.0-2.0-44.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","19243","Okinawa_large_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","47","3819452","0.0-2.0-45.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","11110","Akita_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","48","3844856","0.0-2.0-46.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","25340","Akita_large_pos_9_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","9"
"svTrial","survey","49","3862134","0.0-2.0-47.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","16580","Akita_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","50","3865635","0.0-2.0-48.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","3338","Toyama_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","51","3881015","0.0-2.0-49.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","15344","Kanagawa_large_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","52","3908426","0.0-2.0-50.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","27368","Kanagawa_middle_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","53","3926061","0.0-2.0-51.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","17586","Ishikawa_large_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","54","3940273","0.0-2.0-52.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","14169","Toyama_large_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","55","3953640","0.0-2.0-53.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","13314","Niigata_large_pos_9_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","9"
"svTrial","survey","56","3967842","0.0-2.0-54.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","14167","Niigata_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","57","3983474","0.0-2.0-55.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","15585","Hokkaido_middle_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"demographics","survey-html-form","58","3996932","0.0-2.0-56.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","13402","","{""zipcode"":""41005"",""age"":""28"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","4002133","0.0-2.0-57.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","5114","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","4007414","0.0-2.0-58.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","5246","","{""Q0"":""No""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","4015273","0.0-4.0","62b068bbd9bcb120d812de65","65553732575bb29198a888d7","6556649fa661c94c45278f3d","3","7843","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
