"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","12","168004","0.0-2.0-10.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","13468","Tokyo_middle_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","13","186866","0.0-2.0-11.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","18836","Akita_middle_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":2,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","2"
"svTrial","survey","14","196543","0.0-2.0-12.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","9648","Tokyo_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","15","213202","0.0-2.0-13.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","16634","Toyama_middle_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","16","219587","0.0-2.0-14.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","6375","Kanagawa_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","17","229585","0.0-2.0-15.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","9971","Okinawa_large_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","18","240296","0.0-2.0-16.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","10688","Hokkaido_middle_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","19","252446","0.0-2.0-17.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","12133","Kanagawa_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","20","259788","0.0-2.0-18.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7318","Kanagawa_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","21","270936","0.0-2.0-19.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","11129","Okinawa_large_sch_9_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","22","280820","0.0-2.0-20.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","9858","Toyama_small_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","23","291476","0.0-2.0-21.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","10634","Toyama_middle_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","4"
"svTrial","survey","24","303308","0.0-2.0-22.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","11793","Niigata_middle_pos_8_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","25","312544","0.0-2.0-23.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","9212","Toyama_large_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","26","320669","0.0-2.0-24.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8098","Toyama_large_sch_12_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","12"
"svTrial","survey","27","331749","0.0-2.0-25.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","11060","Toyama_large_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","28","338300","0.0-2.0-26.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","6514","Akita_large_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","29","345729","0.0-2.0-27.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7406","Toyama_small_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","30","354455","0.0-2.0-28.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8706","Hokkaido_large_pos_12_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","12"
"svTrial","survey","31","363793","0.0-2.0-29.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","9319","Kanagawa_large_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"half-way","html-button-response","32","368110","0.0-2.0-30.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","4312","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","0","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","380265","0.0-2.0-31.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","12118","Tokyo_large_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","34","387231","0.0-2.0-32.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","6945","Ishikawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","35","402409","0.0-2.0-33.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","15157","Toyama_middle_pos_2_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","36","408836","0.0-2.0-34.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","6402","Niigata_large_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","37","415534","0.0-2.0-35.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","6677","Okinawa_middle_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","38","423599","0.0-2.0-36.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8045","Tokyo_small_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"attention-check","survey","39","427913","0.0-2.0-37.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","4296","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","40","438045","0.0-2.0-38.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","10101","Toyama_middle_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","41","444712","0.0-2.0-39.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","6641","Kanagawa_small_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","42","453311","0.0-2.0-40.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8580","Niigata_large_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","43","461669","0.0-2.0-41.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8340","Niigata_middle_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","44","470803","0.0-2.0-42.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","9117","Toyama_large_sch_5_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","45","479698","0.0-2.0-43.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8870","Akita_large_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","46","488394","0.0-2.0-44.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8675","Okinawa_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","47","497257","0.0-2.0-45.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8846","Hokkaido_large_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","6"
"svTrial","survey","48","505557","0.0-2.0-46.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","8282","Kanagawa_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","7"
"svTrial","survey","49","513287","0.0-2.0-47.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7705","Ishikawa_large_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","50","521001","0.0-2.0-48.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7693","Okinawa_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","8"
"svTrial","survey","51","528913","0.0-2.0-49.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7895","Toyama_small_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","52","538995","0.0-2.0-50.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","10066","Hokkaido_small_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","53","546193","0.0-2.0-51.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7173","Niigata_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","8"
"svTrial","survey","54","553139","0.0-2.0-52.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","6925","Hokkaido_middle_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","55","560387","0.0-2.0-53.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7231","Kanagawa_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","56","567600","0.0-2.0-54.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7195","Niigata_large_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","57","575333","0.0-2.0-55.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","7717","Okinawa_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"demographics","survey-html-form","58","588749","0.0-2.0-56.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","13397","","{""zipcode"":""07030"",""age"":""33"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","602718","0.0-2.0-57.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","13935","","{""P0_Q0"":null,""outsideUS"":""Yes"",""outsideUS_years"":""5""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","606779","0.0-2.0-58.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","4052","","{""Q0"":""No""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","619715","0.0-4.0","5a8e6117b093f80001a83119","65553732575bb29198a888d7","65565bfe368221d4a7f95876","2","12932","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
