"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","11","137366","0.0-2.0-9.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","10928","Okinawa_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","7"
"svTrial","survey","12","163502","0.0-2.0-10.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","26130","Tokyo_large_sch_12_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","12"
"svTrial","survey","13","179644","0.0-2.0-11.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","16138","Tokyo_middle_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","14","191254","0.0-2.0-12.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","11605","Okinawa_small_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","15","203641","0.0-2.0-13.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","12382","Ishikawa_middle_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","5"
"svTrial","survey","16","229684","0.0-2.0-14.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","26038","Hokkaido_large_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","17","245365","0.0-2.0-15.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","15677","Tokyo_large_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","18","260800","0.0-2.0-16.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","15431","Tokyo_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","19","271657","0.0-2.0-17.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","10851","Ishikawa_large_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","4"
"svTrial","survey","20","282100","0.0-2.0-18.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","10438","Akita_large_sch_11_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","21","295022","0.0-2.0-19.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","12918","Ishikawa_middle_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","22","308323","0.0-2.0-20.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","13294","Toyama_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","2"
"svTrial","survey","23","324003","0.0-2.0-21.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","15674","Kanagawa_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","5"
"svTrial","survey","24","336206","0.0-2.0-22.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","12198","Kanagawa_large_pos_9_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","9"
"svTrial","survey","25","343499","0.0-2.0-23.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","7288","Hokkaido_middle_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","1","pos","7"
"svTrial","survey","26","363929","0.0-2.0-24.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","20424","Tokyo_middle_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","7"
"svTrial","survey","27","407231","0.0-2.0-25.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","43297","Akita_large_sch_9_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","9"
"svTrial","survey","28","417977","0.0-2.0-26.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","10741","Ishikawa_large_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","2"
"svTrial","survey","29","425950","0.0-2.0-27.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","7968","Ishikawa_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","30","437176","0.0-2.0-28.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","11221","Akita_small_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","4"
"svTrial","survey","31","448966","0.0-2.0-29.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","11786","Niigata_large_pos_10_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"half-way","html-button-response","32","464723","0.0-2.0-30.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","475208","0.0-2.0-31.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","10478","Tokyo_small_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","34","484589","0.0-2.0-32.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","9375","Toyama_middle_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","35","490985","0.0-2.0-33.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","6392","Kanagawa_middle_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","sch","8"
"svTrial","survey","36","506098","0.0-2.0-34.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","15109","Ishikawa_middle_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","sch","8"
"svTrial","survey","37","522091","0.0-2.0-35.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","15989","Okinawa_middle_sch_7_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","38","528433","0.0-2.0-36.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","6336","Okinawa_large_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","pos","8"
"svTrial","survey","39","536462","0.0-2.0-37.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","8024","Ishikawa_large_sch_12_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","pos","12"
"svTrial","survey","40","544329","0.0-2.0-38.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","7864","Akita_middle_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","41","552142","0.0-2.0-39.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","7809","Akita_large_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","42","563082","0.0-2.0-40.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","10936","Toyama_middle_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","7"
"svTrial","survey","43","568391","0.0-2.0-41.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","5304","Tokyo_small_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","pos","1"
"svTrial","survey","44","577813","0.0-2.0-42.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","9418","Ishikawa_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","45","585394","0.0-2.0-43.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","7576","Okinawa_large_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","46","594587","0.0-2.0-44.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","9188","Ishikawa_small_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"attention-check","survey","47","606963","0.0-2.0-45.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","12372","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","48","619737","0.0-2.0-46.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","12769","Okinawa_middle_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","49","633516","0.0-2.0-47.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","13774","Ishikawa_large_sch_9_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","2","pos","9"
"svTrial","survey","50","653243","0.0-2.0-48.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","19723","Akita_large_sch_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","51","663013","0.0-2.0-49.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","9765","Kanagawa_large_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"svTrial","survey","52","670356","0.0-2.0-50.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","7338","Ishikawa_middle_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","53","675840","0.0-2.0-51.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","5480","Kanagawa_small_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","54","681526","0.0-2.0-52.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","5680","Niigata_large_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","55","689112","0.0-2.0-53.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","7582","Niigata_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","56","699357","0.0-2.0-54.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","10241","Akita_small_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","57","705059","0.0-2.0-55.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","5697","Tokyo_middle_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","7"
"demographics","survey-html-form","58","753394","0.0-2.0-56.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","48333","","{""zipcode"":""33130"",""age"":""27"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""latino"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","764443","0.0-2.0-57.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","11039","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","766716","0.0-2.0-58.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","2269","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","792090","0.0-4.0","63254db937c17e8e9200fd54","65553732575bb29198a888d7","65566dc54b0751069c9b7586","4","25370","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
