"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","393576","0.0-2.0-8.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","44129","Ishikawa_large_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","11","419575","0.0-2.0-9.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","25950","Hokkaido_large_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","12","442419","0.0-2.0-10.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","22803","Kanagawa_middle_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","2"
"svTrial","survey","13","461016","0.0-2.0-11.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","18549","Kanagawa_large_pos_7_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","7"
"attention-check","survey","14","472564","0.0-2.0-12.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","11502","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","15","488833","0.0-2.0-13.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","16232","Hokkaido_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","16","506919","0.0-2.0-14.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","18042","Toyama_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","17","525427","0.0-2.0-15.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","18455","Akita_large_sch_10_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","18","538897","0.0-2.0-16.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13424","Kanagawa_middle_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","19","555029","0.0-2.0-17.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","16090","Akita_large_pos_9_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","9"
"svTrial","survey","20","568684","0.0-2.0-18.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13615","Hokkaido_middle_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","21","584115","0.0-2.0-19.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","15394","Ishikawa_middle_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","22","597684","0.0-2.0-20.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13525","Tokyo_small_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","4"
"svTrial","survey","23","613468","0.0-2.0-21.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","15745","Hokkaido_middle_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","24","626367","0.0-2.0-22.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","12854","Akita_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","25","640126","0.0-2.0-23.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13722","Toyama_small_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","26","653832","0.0-2.0-24.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13670","Okinawa_middle_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","27","663402","0.0-2.0-25.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","9528","Akita_small_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","28","675014","0.0-2.0-26.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","11578","Ishikawa_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","5"
"svTrial","survey","29","689731","0.0-2.0-27.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","14681","Kanagawa_large_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","30","698132","0.0-2.0-28.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","8356","Tokyo_small_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","31","709344","0.0-2.0-29.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","11164","Niigata_middle_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","32","725757","0.0-2.0-30.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","16377","Niigata_large_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","4"
"half-way","html-button-response","33","741527","0.0-2.0-31.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","753346","0.0-2.0-32.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","11759","Niigata_middle_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","35","762861","0.0-2.0-33.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","9473","Okinawa_large_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","36","771407","0.0-2.0-34.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","8508","Hokkaido_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","37","781836","0.0-2.0-35.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","10389","Tokyo_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","38","795183","0.0-2.0-36.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13313","Akita_middle_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","39","810685","0.0-2.0-37.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","15465","Ishikawa_large_pos_7_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","40","824153","0.0-2.0-38.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13429","Okinawa_middle_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","6"
"svTrial","survey","41","837671","0.0-2.0-39.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13484","Toyama_large_pos_12_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","12"
"svTrial","survey","42","855028","0.0-2.0-40.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","17320","Ishikawa_large_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","43","869225","0.0-2.0-41.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","14159","Toyama_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","8"
"svTrial","survey","44","886038","0.0-2.0-42.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","16778","Hokkaido_large_sch_11_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","45","895329","0.0-2.0-43.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","9253","Kanagawa_large_sch_11_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","46","907931","0.0-2.0-44.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","12570","Akita_large_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","47","923261","0.0-2.0-45.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","15296","Toyama_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","48","937282","0.0-2.0-46.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","13983","Toyama_middle_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","49","951693","0.0-2.0-47.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","14381","Hokkaido_middle_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","50","971205","0.0-2.0-48.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","19474","Kanagawa_middle_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","6"
"svTrial","survey","51","982288","0.0-2.0-49.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","11046","Kanagawa_middle_pos_2_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","52","1018348","0.0-2.0-50.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","36014","Ishikawa_large_sch_6_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":1,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","53","1046147","0.0-2.0-51.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","27760","Niigata_small_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","54","1058749","0.0-2.0-52.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","12568","Hokkaido_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","55","1080299","0.0-2.0-53.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","21509","Okinawa_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","56","1090674","0.0-2.0-54.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","10342","Kanagawa_small_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","1"
"svTrial","survey","57","1107956","0.0-2.0-55.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","17241","Okinawa_small_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"demographics","survey-html-form","58","1132684","0.0-2.0-56.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","24715","","{""zipcode"":""08033"",""age"":""35"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1144933","0.0-2.0-57.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","12202","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""0""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1157302","0.0-2.0-58.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","12254","","{""Q0"":""No thanks.""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1177901","0.0-4.0","60e9af9a43403df7e5194222","65553732575bb29198a888d7","65565b963471b6b4fca450cc","3","20583","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
