"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","23","794976","0.0-2.0-21.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","32393","Akita_middle_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","24","812439","0.0-2.0-22.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","17450","Hokkaido_large_pos_9_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","25","832574","0.0-2.0-23.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","20121","Toyama_middle_sch_8_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","26","848185","0.0-2.0-24.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","15602","Akita_middle_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":4,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","8"
"svTrial","survey","27","878876","0.0-2.0-25.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","30682","Hokkaido_large_pos_10_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","10"
"svTrial","survey","28","901407","0.0-2.0-26.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","22523","Toyama_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","29","923232","0.0-2.0-27.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","21817","Okinawa_large_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":5,""chaos"":3,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","30","966393","0.0-2.0-28.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","43152","Akita_middle_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","5"
"svTrial","survey","31","995068","0.0-2.0-29.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","28666","Okinawa_middle_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","32","1015577","0.0-2.0-30.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","20499","Okinawa_large_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"half-way","html-button-response","33","1031347","0.0-2.0-31.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","1064542","0.0-2.0-32.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","33179","Okinawa_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","35","1090011","0.0-2.0-33.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","25454","Toyama_large_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":5,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","6"
"svTrial","survey","36","1119754","0.0-2.0-34.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","29735","Ishikawa_large_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","37","1145995","0.0-2.0-35.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","26218","Okinawa_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","5"
"svTrial","survey","38","1174610","0.0-2.0-36.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","28601","Tokyo_large_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"svTrial","survey","39","1237356","0.0-2.0-37.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","62730","Toyama_large_pos_11_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","40","1253594","0.0-2.0-38.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","16226","Ishikawa_large_sch_10_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","10"
"svTrial","survey","41","1298987","0.0-2.0-39.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","45380","Ishikawa_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":2,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","42","1323403","0.0-2.0-40.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","24407","Hokkaido_middle_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":4,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","43","1358071","0.0-2.0-41.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","34659","Tokyo_middle_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","2"
"svTrial","survey","44","1391639","0.0-2.0-42.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","33555","Akita_large_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","5"
"svTrial","survey","45","1411985","0.0-2.0-43.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","20337","Okinawa_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":4,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","46","1436869","0.0-2.0-44.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","24871","Tokyo_middle_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","6"
"svTrial","survey","47","1466535","0.0-2.0-45.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","29658","Okinawa_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","48","1479601","0.0-2.0-46.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","13053","Ishikawa_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":4,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","49","1505400","0.0-2.0-47.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","25792","Niigata_large_pos_12_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":5,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","12"
"svTrial","survey","50","1538253","0.0-2.0-48.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","32845","Okinawa_middle_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":1,""chaos"":2,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","51","1562033","0.0-2.0-49.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","23768","Akita_large_pos_10_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","10"
"svTrial","survey","52","1600691","0.0-2.0-50.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","38650","Kanagawa_large_sch_12_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","pos","12"
"svTrial","survey","53","1620222","0.0-2.0-51.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","19522","Okinawa_large_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","54","1639694","0.0-2.0-52.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","19457","Okinawa_large_sch_12_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":4,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","12"
"svTrial","survey","55","1662515","0.0-2.0-53.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","22814","Hokkaido_small_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","2"
"svTrial","survey","56","1680651","0.0-2.0-54.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","18126","Okinawa_middle_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":3,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","57","1705475","0.0-2.0-55.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","24814","Toyama_large_sch_10_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","10"
"demographics","survey-html-form","58","1719126","0.0-2.0-56.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","13644","","{""zipcode"":""48168"",""age"":""40"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1729033","0.0-2.0-57.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","9879","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""N/A""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1745467","0.0-2.0-58.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","16419","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1760219","0.0-4.0","6547e851a5ff72124cb9fb1d","65553732575bb29198a888d7","655657f33471b6b4fca45043","6","14750","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
