"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","357411","0.0-2.0-8.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","79364","Toyama_large_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","11","378374","0.0-2.0-9.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","20954","Ishikawa_large_pos_10_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","12","401964","0.0-2.0-10.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","23580","Hokkaido_large_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","13","437251","0.0-2.0-11.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","35278","Kanagawa_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","8"
"svTrial","survey","14","576642","0.0-2.0-12.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","139382","Tokyo_large_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","15","589713","0.0-2.0-13.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","13063","Hokkaido_small_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","16","603549","0.0-2.0-14.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","13827","Niigata_small_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","3"
"svTrial","survey","17","618159","0.0-2.0-15.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","14602","Toyama_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","18","632885","0.0-2.0-16.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","14717","Okinawa_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","19","646227","0.0-2.0-17.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","13333","Kanagawa_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","20","659761","0.0-2.0-18.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","13526","Akita_large_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","21","786970","0.0-2.0-19.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","127199","Ishikawa_middle_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","7"
"svTrial","survey","22","801300","0.0-2.0-20.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","14323","Niigata_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","23","811190","0.0-2.0-21.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","9882","Tokyo_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","24","834122","0.0-2.0-22.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","22925","Ishikawa_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","25","849370","0.0-2.0-23.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","15240","Okinawa_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","26","865195","0.0-2.0-24.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","15816","Akita_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","27","881409","0.0-2.0-25.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","16207","Ishikawa_large_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","28","908353","0.0-2.0-26.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","26934","Toyama_large_pos_9_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","29","923400","0.0-2.0-27.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","15038","Tokyo_large_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","30","1061511","0.0-2.0-28.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","138103","Tokyo_middle_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","31","1082654","0.0-2.0-29.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","21135","Hokkaido_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"half-way","html-button-response","32","1088369","0.0-2.0-30.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","5712","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","0","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","1096846","0.0-2.0-31.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","8471","Tokyo_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","34","1144378","0.0-2.0-32.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","47523","Niigata_middle_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"attention-check","survey","35","1153851","0.0-2.0-33.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","9465","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","36","1164397","0.0-2.0-34.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","10538","Hokkaido_middle_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","37","1175561","0.0-2.0-35.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","11155","Hokkaido_small_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"svTrial","survey","38","1200199","0.0-2.0-36.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","24624","Hokkaido_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","39","1225754","0.0-2.0-37.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","25548","Kanagawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","40","1238195","0.0-2.0-38.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","12432","Akita_large_pos_12_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","12"
"svTrial","survey","41","1253153","0.0-2.0-39.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","14951","Toyama_large_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","42","1304616","0.0-2.0-40.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","51454","Kanagawa_small_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","43","1327874","0.0-2.0-41.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","23250","Toyama_middle_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","44","1337609","0.0-2.0-42.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","9727","Akita_small_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","45","1348764","0.0-2.0-43.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","11147","Akita_large_pos_11_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","46","1360093","0.0-2.0-44.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","11321","Kanagawa_middle_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","47","1371010","0.0-2.0-45.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","10909","Niigata_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","48","1387846","0.0-2.0-46.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","16828","Tokyo_small_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","49","1395899","0.0-2.0-47.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","8046","Akita_large_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","50","1405439","0.0-2.0-48.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","9531","Tokyo_middle_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","51","1417405","0.0-2.0-49.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","11958","Kanagawa_middle_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","5"
"svTrial","survey","52","1433625","0.0-2.0-50.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","16212","Toyama_large_sch_9_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","53","1443019","0.0-2.0-51.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","9386","Hokkaido_small_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","54","1453766","0.0-2.0-52.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","10740","Akita_large_sch_8_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","55","1467966","0.0-2.0-53.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","14193","Kanagawa_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","56","1480696","0.0-2.0-54.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","12722","Akita_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","4"
"svTrial","survey","57","1489816","0.0-2.0-55.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","9112","Ishikawa_small_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"demographics","survey-html-form","58","1512412","0.0-2.0-56.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","22594","","{""zipcode"":""76133"",""age"":""33"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""latino"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1518404","0.0-2.0-57.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","5981","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1561867","0.0-2.0-58.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","43457","","{""Q0"":""on trial 33/48 i received no picture instead it said \""sorry we have no imagery here\""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1577747","0.0-4.0","5fe3f539dd8cf10e7d545231","65553732575bb29198a888d7","65565c0a82174b3b168720cc","5","15879","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
