"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","23","548542","0.0-2.0-21.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","11040","Akita_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","24","555848","0.0-2.0-22.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","7288","Kanagawa_large_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","7"
"svTrial","survey","25","564120","0.0-2.0-23.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","8255","Kanagawa_large_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"attention-check","survey","26","573867","0.0-2.0-24.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","9731","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","27","585551","0.0-2.0-25.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","11665","Akita_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","pos","9"
"svTrial","survey","28","596017","0.0-2.0-26.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10449","Akita_middle_sch_6_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","29","605170","0.0-2.0-27.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","9137","Toyama_middle_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","30","615637","0.0-2.0-28.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10453","Ishikawa_large_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","31","626253","0.0-2.0-29.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10600","Ishikawa_large_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","32","636644","0.0-2.0-30.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10375","Akita_large_sch_10_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"half-way","html-button-response","33","652400","0.0-2.0-31.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","661786","0.0-2.0-32.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","9360","Hokkaido_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","35","672276","0.0-2.0-33.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10471","Niigata_large_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":2,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","36","684192","0.0-2.0-34.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","11899","Okinawa_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","37","694788","0.0-2.0-35.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10581","Ishikawa_middle_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","38","707828","0.0-2.0-36.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","13019","Hokkaido_large_sch_11_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","39","720029","0.0-2.0-37.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","12184","Kanagawa_middle_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","2"
"svTrial","survey","40","755107","0.0-2.0-38.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","35062","Niigata_large_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","4"
"svTrial","survey","41","761534","0.0-2.0-39.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","6412","Hokkaido_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","42","770037","0.0-2.0-40.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","8487","Ishikawa_large_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","43","781392","0.0-2.0-41.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","11340","Okinawa_small_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":4,""chaos"":4,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"svTrial","survey","44","787417","0.0-2.0-42.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","6011","Niigata_small_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","45","799319","0.0-2.0-43.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","11887","Hokkaido_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","46","812309","0.0-2.0-44.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","12974","Hokkaido_middle_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","47","823048","0.0-2.0-45.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10719","Akita_large_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","48","833103","0.0-2.0-46.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10036","Tokyo_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","49","846383","0.0-2.0-47.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","13265","Toyama_large_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":2,""chaos"":2,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","50","858831","0.0-2.0-48.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","12434","Niigata_middle_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","51","873069","0.0-2.0-49.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","14225","Akita_small_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":2,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","52","883785","0.0-2.0-50.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10701","Kanagawa_middle_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":2,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","53","894108","0.0-2.0-51.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","10308","Okinawa_large_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","54","906582","0.0-2.0-52.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","12457","Toyama_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","55","920480","0.0-2.0-53.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","13879","Toyama_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","8"
"svTrial","survey","56","931576","0.0-2.0-54.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","11078","Kanagawa_middle_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":4,""chaos"":1,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","6"
"svTrial","survey","57","945646","0.0-2.0-55.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","14055","Kanagawa_middle_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":5,""chaos"":2,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"demographics","survey-html-form","58","959877","0.0-2.0-56.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","14226","","{""zipcode"":""06032"",""age"":""22"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""south-asian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","963691","0.0-2.0-57.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","3793","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","965333","0.0-2.0-58.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","1638","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","974810","0.0-4.0","6020791e00b8c16be60521e5","65553732575bb29198a888d7","65565bc7886f77c84eeca9b4","3","9475","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
