"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","107522","0.0-2.0-8.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","13180","Akita_middle_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","8"
"svTrial","survey","11","125769","0.0-2.0-9.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","18237","Kanagawa_middle_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","12","143119","0.0-2.0-10.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","17340","Hokkaido_small_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","13","171704","0.0-2.0-11.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","28576","Ishikawa_middle_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","3"
"svTrial","survey","14","190727","0.0-2.0-12.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","19012","Tokyo_large_pos_10_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","10"
"svTrial","survey","15","203480","0.0-2.0-13.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","12744","Niigata_large_sch_12_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","12"
"svTrial","survey","16","234869","0.0-2.0-14.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","31379","Toyama_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","7"
"svTrial","survey","17","246779","0.0-2.0-15.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","11901","Ishikawa_small_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","18","264773","0.0-2.0-16.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","17985","Hokkaido_middle_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","19","288058","0.0-2.0-17.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","23277","Hokkaido_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"attention-check","survey","20","292828","0.0-2.0-18.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","4761","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","21","315971","0.0-2.0-19.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","23135","Niigata_large_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","22","328076","0.0-2.0-20.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","12097","Akita_middle_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","23","342977","0.0-2.0-21.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","14895","Ishikawa_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","24","360106","0.0-2.0-22.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","17119","Toyama_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","25","377168","0.0-2.0-23.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","17051","Okinawa_large_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","7"
"svTrial","survey","26","396831","0.0-2.0-24.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","19654","Ishikawa_small_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":1,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","27","412546","0.0-2.0-25.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","15704","Ishikawa_middle_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","7"
"svTrial","survey","28","443231","0.0-2.0-26.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","30676","Hokkaido_large_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","29","455976","0.0-2.0-27.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","12738","Ishikawa_middle_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","30","471668","0.0-2.0-28.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","15683","Tokyo_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","31","486722","0.0-2.0-29.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","15044","Akita_middle_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","4"
"svTrial","survey","32","498860","0.0-2.0-30.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","12128","Okinawa_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"half-way","html-button-response","33","514624","0.0-2.0-31.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","525927","0.0-2.0-32.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","11293","Niigata_small_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","35","549454","0.0-2.0-33.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","23517","Niigata_large_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","7"
"svTrial","survey","36","562852","0.0-2.0-34.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","13388","Ishikawa_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","7"
"svTrial","survey","37","572901","0.0-2.0-35.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","10041","Hokkaido_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","7"
"svTrial","survey","38","587505","0.0-2.0-36.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","14594","Okinawa_middle_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","39","600131","0.0-2.0-37.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","12617","Niigata_small_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","2"
"svTrial","survey","40","613231","0.0-2.0-38.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","13090","Akita_middle_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","41","659449","0.0-2.0-39.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","46208","Akita_small_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","42","681672","0.0-2.0-40.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","22214","Tokyo_middle_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","43","698568","0.0-2.0-41.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","16887","Kanagawa_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","1"
"svTrial","survey","44","714480","0.0-2.0-42.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","15904","Tokyo_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","45","743947","0.0-2.0-43.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","29458","Tokyo_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","46","761509","0.0-2.0-44.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","17552","Okinawa_middle_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","5"
"svTrial","survey","47","772906","0.0-2.0-45.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","11387","Okinawa_middle_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","48","786806","0.0-2.0-46.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","13890","Tokyo_large_pos_11_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","11"
"svTrial","survey","49","804613","0.0-2.0-47.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","17796","Akita_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","3"
"svTrial","survey","50","816068","0.0-2.0-48.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","11447","Niigata_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","51","829553","0.0-2.0-49.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","13476","Kanagawa_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","8"
"svTrial","survey","52","847113","0.0-2.0-50.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","17552","Toyama_middle_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","53","862307","0.0-2.0-51.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","15184","Hokkaido_large_sch_9_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":1,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","9"
"svTrial","survey","54","876605","0.0-2.0-52.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","14288","Ishikawa_middle_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","55","891060","0.0-2.0-53.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","14444","Hokkaido_large_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","56","911350","0.0-2.0-54.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","20280","Niigata_middle_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":1,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","57","920336","0.0-2.0-55.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","8977","Hokkaido_middle_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","8"
"demographics","survey-html-form","58","932291","0.0-2.0-56.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","11952","","{""zipcode"":""65201"",""age"":""22"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","937060","0.0-2.0-57.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","4755","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","952484","0.0-2.0-58.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","15417","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","975602","0.0-4.0","610301137498dc46e622b491","65553732575bb29198a888d7","6556535563aa3f2bd8908a1d","7","23116","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
