"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","185191","0.0-2.0-8.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","26304","Ishikawa_middle_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","11","213104","0.0-2.0-9.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","27902","Okinawa_large_pos_2_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","12","243397","0.0-2.0-10.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","30281","Akita_middle_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","5"
"svTrial","survey","13","262345","0.0-2.0-11.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","18936","Hokkaido_middle_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","14","278398","0.0-2.0-12.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","16040","Akita_middle_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","15","297208","0.0-2.0-13.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","18799","Okinawa_large_sch_12_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","12"
"svTrial","survey","16","312492","0.0-2.0-14.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","15272","Niigata_large_pos_11_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","11"
"svTrial","survey","17","323990","0.0-2.0-15.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","11487","Hokkaido_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","8"
"svTrial","survey","18","336694","0.0-2.0-16.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","12693","Toyama_large_sch_10_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","10"
"svTrial","survey","19","344496","0.0-2.0-17.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","7793","Tokyo_middle_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","6"
"svTrial","survey","20","361616","0.0-2.0-18.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","17109","Ishikawa_large_sch_10_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","10"
"svTrial","survey","21","376435","0.0-2.0-19.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","14809","Ishikawa_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","22","389139","0.0-2.0-20.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","12691","Hokkaido_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","23","397632","0.0-2.0-21.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","8481","Tokyo_middle_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","2"
"svTrial","survey","24","409143","0.0-2.0-22.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","11503","Okinawa_middle_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","25","424171","0.0-2.0-23.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","15018","Okinawa_small_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","26","438208","0.0-2.0-24.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","14026","Okinawa_middle_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","27","450271","0.0-2.0-25.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","12054","Okinawa_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","5"
"svTrial","survey","28","463337","0.0-2.0-26.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","13057","Akita_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","5"
"svTrial","survey","29","477887","0.0-2.0-27.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","14541","Toyama_large_pos_11_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","30","489703","0.0-2.0-28.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","11808","Kanagawa_large_sch_12_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","12"
"svTrial","survey","31","499307","0.0-2.0-29.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","9594","Niigata_large_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","5"
"half-way","html-button-response","32","515062","0.0-2.0-30.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","525469","0.0-2.0-31.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","10392","Hokkaido_middle_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","34","530817","0.0-2.0-32.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","5340","Toyama_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","35","539640","0.0-2.0-33.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","8813","Okinawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","36","550983","0.0-2.0-34.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","11335","Toyama_large_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","6"
"svTrial","survey","37","565531","0.0-2.0-35.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","14540","Ishikawa_large_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","38","582875","0.0-2.0-36.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","17336","Kanagawa_middle_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"svTrial","survey","39","595827","0.0-2.0-37.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","12943","Akita_large_pos_10_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","10"
"svTrial","survey","40","609915","0.0-2.0-38.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","14078","Hokkaido_large_sch_5_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"attention-check","survey","41","626449","0.0-2.0-39.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","16518","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","42","639993","0.0-2.0-40.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","13535","Niigata_middle_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","43","646209","0.0-2.0-41.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","6208","Akita_middle_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","8"
"svTrial","survey","44","655925","0.0-2.0-42.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","9705","Niigata_small_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","45","673365","0.0-2.0-43.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","17431","Okinawa_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","46","686913","0.0-2.0-44.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","13538","Okinawa_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","47","697166","0.0-2.0-45.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","10244","Hokkaido_small_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","2"
"svTrial","survey","48","706642","0.0-2.0-46.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","9466","Toyama_middle_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","49","715238","0.0-2.0-47.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","8585","Ishikawa_small_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","50","741399","0.0-2.0-48.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","26151","Niigata_large_pos_12_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","12"
"svTrial","survey","51","751660","0.0-2.0-49.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","10253","Niigata_large_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","7"
"svTrial","survey","52","759911","0.0-2.0-50.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","8241","Okinawa_large_pos_9_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","53","769813","0.0-2.0-51.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","9892","Okinawa_middle_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","54","783965","0.0-2.0-52.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","14144","Tokyo_large_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"svTrial","survey","55","793521","0.0-2.0-53.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","9548","Ishikawa_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","56","800924","0.0-2.0-54.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","7391","Akita_large_sch_12_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","12"
"svTrial","survey","57","809111","0.0-2.0-55.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","8178","Hokkaido_large_pos_10_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","10"
"demographics","survey-html-form","58","870298","0.0-2.0-56.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","61184","","{""zipcode"":""50158"",""age"":""41"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""latino"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","874659","0.0-2.0-57.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","4345","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","901788","0.0-2.0-58.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","27122","","{""Q0"":""this was great, i love japan and think this was where most images were from.""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","910760","0.0-4.0","610e0dc76d43ecb6fea93855","65553732575bb29198a888d7","65565c05a7abfac4c587b7fb","6","8970","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
