"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","34","538041","0.0-2.0-32.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","28448","Ishikawa_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":1,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","pos","5"
"attention-check","survey","35","542777","0.0-2.0-33.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","4693","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","36","557065","0.0-2.0-34.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","14263","Akita_large_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":1,""chaos"":2,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","37","570066","0.0-2.0-35.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","12964","Hokkaido_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","38","585313","0.0-2.0-36.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","15202","Kanagawa_middle_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":null,""invisible"":1,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","39","597555","0.0-2.0-37.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","12212","Niigata_large_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","40","610135","0.0-2.0-38.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","12556","Kanagawa_large_sch_11_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":1,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","41","619770","0.0-2.0-39.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","9603","Ishikawa_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","42","633037","0.0-2.0-40.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","13247","Niigata_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":1,""chaos"":3,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","43","645705","0.0-2.0-41.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","12625","Ishikawa_large_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":4,""invisible"":1,""chaos"":2,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","44","665830","0.0-2.0-42.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","20101","Toyama_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":1,""chaos"":2,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","45","691011","0.0-2.0-43.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","25147","Akita_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":1,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","46","702629","0.0-2.0-44.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","11596","Okinawa_middle_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","6"
"svTrial","survey","47","714091","0.0-2.0-45.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","11437","Okinawa_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","48","727139","0.0-2.0-46.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","13016","Akita_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","49","738020","0.0-2.0-47.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","10855","Hokkaido_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","50","766079","0.0-2.0-48.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","28030","Toyama_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","51","782182","0.0-2.0-49.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","16054","Tokyo_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":2,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","52","798218","0.0-2.0-50.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","15999","Niigata_large_pos_9_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":3,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","9"
"svTrial","survey","53","811725","0.0-2.0-51.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","13480","Kanagawa_small_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","1"
"svTrial","survey","54","826979","0.0-2.0-52.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","15231","Niigata_middle_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","55","852956","0.0-2.0-53.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","25935","Toyama_large_pos_12_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","12"
"svTrial","survey","56","864875","0.0-2.0-54.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","11891","Akita_middle_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","57","875581","0.0-2.0-55.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","10685","Hokkaido_large_sch_11_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"demographics","survey-html-form","58","890670","0.0-2.0-56.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","15076","","{""zipcode"":""37725"",""age"":""32"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","894438","0.0-2.0-57.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","3716","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","899515","0.0-2.0-58.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","5041","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","912755","0.0-4.0","610ad21c0586bfb21376e859","65553732575bb29198a888d7","65565bb849595ee8db0a9db6","3","13236","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
