"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","33","959317","0.0-2.0-31.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","83560","Ishikawa_large_pos_10_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","34","1032076","0.0-2.0-32.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","72752","Kanagawa_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":4,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","8"
"svTrial","survey","35","1062284","0.0-2.0-33.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","30199","Niigata_large_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","36","1111052","0.0-2.0-34.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","48760","Tokyo_large_pos_7_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","37","1138676","0.0-2.0-35.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","27616","Kanagawa_small_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","38","1148531","0.0-2.0-36.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","9848","Tokyo_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","39","1160929","0.0-2.0-37.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","12392","Ishikawa_large_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"attention-check","survey","40","1175726","0.0-2.0-38.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","14791","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","41","1219282","0.0-2.0-39.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","43549","Niigata_middle_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","42","1230795","0.0-2.0-40.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","11506","Akita_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","43","1254187","0.0-2.0-41.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","23384","Ishikawa_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":5,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","44","1289028","0.0-2.0-42.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","34834","Akita_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","45","1306643","0.0-2.0-43.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","17608","Kanagawa_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","46","1337514","0.0-2.0-44.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","30865","Okinawa_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","47","1391739","0.0-2.0-45.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","54217","Hokkaido_small_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","48","1414403","0.0-2.0-46.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","22655","Hokkaido_large_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","49","1448274","0.0-2.0-47.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","33863","Akita_small_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","50","1488307","0.0-2.0-48.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","40025","Akita_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","51","1507474","0.0-2.0-49.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","19160","Toyama_large_sch_9_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","52","1522107","0.0-2.0-50.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","14625","Hokkaido_middle_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","53","1551699","0.0-2.0-51.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","29586","Akita_large_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","4"
"svTrial","survey","54","1567993","0.0-2.0-52.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","16288","Akita_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","55","1604818","0.0-2.0-53.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","36818","Tokyo_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","56","1645002","0.0-2.0-54.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","40175","Kanagawa_large_sch_5_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":3,""chaos"":3,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","57","1676698","0.0-2.0-55.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","31686","Niigata_large_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"demographics","survey-html-form","58","1689270","0.0-2.0-56.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","12570","","{""zipcode"":""77036"",""age"":""22"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""latino"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1696658","0.0-2.0-57.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","7373","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1710142","0.0-2.0-58.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","13479","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1720622","0.0-4.0","5e28f6f3a9af590c5b97b2b9","65553732575bb29198a888d7","655658f84680fc061a229f80","5","10479","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
