"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","13","287583","0.0-2.0-11.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","31727","Niigata_large_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","14","305202","0.0-2.0-12.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","17593","Kanagawa_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","15","321349","0.0-2.0-13.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","16124","Hokkaido_middle_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","16","352916","0.0-2.0-14.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","31510","Okinawa_large_sch_8_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","sch","8"
"svTrial","survey","17","380522","0.0-2.0-15.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","27575","Toyama_middle_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","18","404851","0.0-2.0-16.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","24307","Niigata_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","8"
"svTrial","survey","19","430211","0.0-2.0-17.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","25345","Kanagawa_large_sch_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","20","449675","0.0-2.0-18.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","19441","Kanagawa_small_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","21","471553","0.0-2.0-19.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","21850","Kanagawa_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","22","489749","0.0-2.0-20.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","18180","Akita_middle_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","2"
"svTrial","survey","23","503719","0.0-2.0-21.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","13955","Hokkaido_middle_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":1,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","24","522390","0.0-2.0-22.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","18650","Toyama_middle_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","25","542520","0.0-2.0-23.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","20115","Niigata_middle_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","26","567293","0.0-2.0-24.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","24758","Ishikawa_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","27","592393","0.0-2.0-25.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","25077","Hokkaido_small_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","28","615904","0.0-2.0-26.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","23499","Niigata_middle_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","29","630384","0.0-2.0-27.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","14465","Toyama_large_sch_5_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","30","646868","0.0-2.0-28.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","16462","Hokkaido_large_pos_12_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","12"
"svTrial","survey","31","668234","0.0-2.0-29.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","21345","Tokyo_middle_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"half-way","html-button-response","32","675891","0.0-2.0-30.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","7654","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","0","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","702556","0.0-2.0-31.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","26650","Toyama_small_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":5,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","34","737886","0.0-2.0-32.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","35308","Toyama_large_sch_12_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","12"
"svTrial","survey","35","775906","0.0-2.0-33.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","37997","Niigata_large_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","36","808942","0.0-2.0-34.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","33017","Okinawa_large_sch_9_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","37","821085","0.0-2.0-35.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","12130","Akita_large_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","38","833251","0.0-2.0-36.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","12144","Kanagawa_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","39","847186","0.0-2.0-37.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","13917","Toyama_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","40","864120","0.0-2.0-38.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","16914","Toyama_middle_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","4"
"svTrial","survey","41","881518","0.0-2.0-39.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","17379","Kanagawa_middle_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","42","895745","0.0-2.0-40.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","14212","Akita_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","3"
"attention-check","survey","43","902501","0.0-2.0-41.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","6735","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","44","920230","0.0-2.0-42.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","17712","Kanagawa_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","pos","7"
"svTrial","survey","45","939727","0.0-2.0-43.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","19475","Niigata_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","46","954467","0.0-2.0-44.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","14721","Toyama_middle_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","47","974450","0.0-2.0-45.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","19969","Toyama_small_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","48","990773","0.0-2.0-46.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","16300","Kanagawa_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","49","1005079","0.0-2.0-47.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","14286","Okinawa_large_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"svTrial","survey","50","1026841","0.0-2.0-48.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","21743","Tokyo_large_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":1,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","51","1047441","0.0-2.0-49.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","20586","Akita_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","52","1068315","0.0-2.0-50.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","20852","Okinawa_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","53","1083292","0.0-2.0-51.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","14955","Akita_middle_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","54","1104733","0.0-2.0-52.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","21425","Hokkaido_large_sch_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","6"
"svTrial","survey","55","1118924","0.0-2.0-53.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","14170","Tokyo_small_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","56","1136068","0.0-2.0-54.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","17124","Ishikawa_large_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","57","1152383","0.0-2.0-55.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","16293","Okinawa_small_pos_2_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"demographics","survey-html-form","58","1181372","0.0-2.0-56.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","28982","","{""zipcode"":""32757"",""age"":""37"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1193265","0.0-2.0-57.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","11866","","{""P0_Q0"":null,""outsideUS"":""Yes"",""outsideUS_years"":""3""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1200188","0.0-2.0-58.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","6914","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1213906","0.0-4.0","641be1c8572bb1a8dc26c801","65553732575bb29198a888d7","65565c0a05360b06fabbdb09","2","13713","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
