"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","24","409120","0.0-2.0-22.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","18929","Okinawa_large_pos_11_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","11"
"svTrial","survey","25","419712","0.0-2.0-23.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","10585","Niigata_middle_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","26","438334","0.0-2.0-24.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","18615","Toyama_large_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":1,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","27","449683","0.0-2.0-25.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","11341","Toyama_middle_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","6"
"svTrial","survey","28","467193","0.0-2.0-26.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","17504","Toyama_large_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","29","481833","0.0-2.0-27.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","14633","Akita_middle_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","30","499758","0.0-2.0-28.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","17918","Kanagawa_large_sch_10_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","10"
"svTrial","survey","31","513294","0.0-2.0-29.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","13529","Hokkaido_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","7"
"svTrial","survey","32","537778","0.0-2.0-30.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","24477","Okinawa_large_sch_10_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":null,""chaos"":4,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","sch","10"
"half-way","html-button-response","33","541680","0.0-2.0-31.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","3900","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","0","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","567038","0.0-2.0-32.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","25352","Kanagawa_middle_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","35","583923","0.0-2.0-33.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","16877","Toyama_small_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","36","596652","0.0-2.0-34.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","12722","Hokkaido_large_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","7"
"svTrial","survey","37","620023","0.0-2.0-35.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","23364","Tokyo_small_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":2,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","38","630218","0.0-2.0-36.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","10189","Akita_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","7"
"svTrial","survey","39","645539","0.0-2.0-37.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","15315","Akita_middle_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","40","660505","0.0-2.0-38.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","14959","Ishikawa_large_sch_11_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","11"
"svTrial","survey","41","680852","0.0-2.0-39.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","20340","Kanagawa_large_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","42","697528","0.0-2.0-40.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","16669","Hokkaido_large_sch_10_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","pos","10"
"svTrial","survey","43","712575","0.0-2.0-41.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","15040","Ishikawa_large_pos_12_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","12"
"svTrial","survey","44","724265","0.0-2.0-42.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","11683","Okinawa_middle_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","45","737348","0.0-2.0-43.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","13077","Akita_large_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","4"
"svTrial","survey","46","755485","0.0-2.0-44.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","18131","Okinawa_middle_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","7"
"svTrial","survey","47","771484","0.0-2.0-45.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","15992","Ishikawa_large_pos_9_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","9"
"svTrial","survey","48","781978","0.0-2.0-46.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","10487","Niigata_large_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","49","802585","0.0-2.0-47.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","20599","Hokkaido_large_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","50","817920","0.0-2.0-48.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","15328","Okinawa_small_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","2"
"svTrial","survey","51","829487","0.0-2.0-49.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","11559","Toyama_middle_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","52","834374","0.0-2.0-50.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","4881","Okinawa_middle_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","8"
"svTrial","survey","53","847523","0.0-2.0-51.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","13142","Ishikawa_middle_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","8"
"svTrial","survey","54","861391","0.0-2.0-52.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","13861","Akita_small_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","2"
"svTrial","survey","55","873729","0.0-2.0-53.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","12332","Toyama_large_sch_6_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","6"
"svTrial","survey","56","884809","0.0-2.0-54.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","11074","Ishikawa_middle_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","4"
"svTrial","survey","57","895103","0.0-2.0-55.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","10287","Toyama_middle_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"demographics","survey-html-form","58","909824","0.0-2.0-56.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","14719","","{""zipcode"":""48127"",""age"":""30"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""middle-eastern"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","915763","0.0-2.0-57.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","5928","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","919070","0.0-2.0-58.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","3302","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","927176","0.0-4.0","63ebbd7af1c80715178e5586","65553732575bb29198a888d7","655659f669eff2d0d384972c","8","8105","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
