"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","2162301","0.0-2.0-8.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","17991","Niigata_middle_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","11","2177316","0.0-2.0-9.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","14999","Akita_large_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","12","2191007","0.0-2.0-10.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","13677","Hokkaido_middle_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","13","2204877","0.0-2.0-11.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","13857","Okinawa_middle_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","6"
"svTrial","survey","14","2218003","0.0-2.0-12.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","13113","Tokyo_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","15","2229574","0.0-2.0-13.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","11559","Ishikawa_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","5"
"svTrial","survey","16","2241292","0.0-2.0-14.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","11703","Hokkaido_large_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","17","2256994","0.0-2.0-15.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","15688","Hokkaido_middle_sch_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","18","2264303","0.0-2.0-16.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","7294","Kanagawa_middle_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","sch","6"
"attention-check","survey","19","2277151","0.0-2.0-17.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","12837","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","20","2289297","0.0-2.0-18.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","12132","Hokkaido_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","21","2297509","0.0-2.0-19.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","8200","Niigata_large_pos_9_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","9"
"svTrial","survey","22","2309044","0.0-2.0-20.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","11520","Kanagawa_large_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","1","pos","7"
"svTrial","survey","23","2317737","0.0-2.0-21.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","8679","Kanagawa_middle_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","24","2328410","0.0-2.0-22.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","10661","Kanagawa_middle_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","25","2338312","0.0-2.0-23.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9887","Niigata_large_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":4,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","26","2349474","0.0-2.0-24.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","11149","Ishikawa_large_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","27","2357212","0.0-2.0-25.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","7724","Toyama_large_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","28","2367391","0.0-2.0-26.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","10165","Akita_middle_sch_6_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","29","2379098","0.0-2.0-27.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","11694","Niigata_small_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","30","2388158","0.0-2.0-28.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9048","Kanagawa_small_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":4,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","sch","1"
"svTrial","survey","31","2404128","0.0-2.0-29.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","15958","Okinawa_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"svTrial","survey","32","2412277","0.0-2.0-30.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","8137","Niigata_large_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","4"
"half-way","html-button-response","33","2428044","0.0-2.0-31.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","2511454","0.0-2.0-32.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","83391","Kanagawa_middle_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","sch","2"
"svTrial","survey","35","2523926","0.0-2.0-33.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","12460","Toyama_small_sch_3_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","36","2538745","0.0-2.0-34.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","14806","Okinawa_middle_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","37","2547795","0.0-2.0-35.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9037","Tokyo_small_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","4"
"svTrial","survey","38","2562345","0.0-2.0-36.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","14538","Ishikawa_large_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","39","2573447","0.0-2.0-37.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","11090","Toyama_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","40","2771391","0.0-2.0-38.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","197931","Akita_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","pos","9"
"svTrial","survey","41","2779343","0.0-2.0-39.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","7936","Akita_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","42","2788749","0.0-2.0-40.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9392","Hokkaido_large_sch_11_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","43","2803427","0.0-2.0-41.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","14663","Toyama_middle_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","44","2811090","0.0-2.0-42.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","7647","Tokyo_middle_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","45","2818977","0.0-2.0-43.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","7874","Kanagawa_large_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","46","2828241","0.0-2.0-44.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9251","Toyama_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","8"
"svTrial","survey","47","2847381","0.0-2.0-45.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","19127","Hokkaido_large_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","48","2857503","0.0-2.0-46.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","10109","Toyama_large_pos_12_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","12"
"svTrial","survey","49","2865729","0.0-2.0-47.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","8212","Okinawa_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","50","2881959","0.0-2.0-48.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","16216","Okinawa_large_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","51","2891068","0.0-2.0-49.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9094","Ishikawa_large_sch_6_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","52","2901541","0.0-2.0-50.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","10460","Kanagawa_large_sch_11_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":4,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","11"
"svTrial","survey","53","2911680","0.0-2.0-51.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","10126","Akita_large_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","54","2924912","0.0-2.0-52.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","13219","Akita_large_sch_10_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":5,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","55","2939174","0.0-2.0-53.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","14251","Hokkaido_middle_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","1"
"svTrial","survey","56","2956103","0.0-2.0-54.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","16916","Ishikawa_middle_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","6"
"svTrial","survey","57","2965643","0.0-2.0-55.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9526","Ishikawa_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"demographics","survey-html-form","58","2978589","0.0-2.0-56.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","12940","","{""zipcode"":""82721"",""age"":""55"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","2988260","0.0-2.0-57.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","9657","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","2990452","0.0-2.0-58.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","2175","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","3003123","0.0-4.0","580a34af5773b50001aab166","65553732575bb29198a888d7","65565af757a89cdab7efbf25","3","12669","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
