"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","288831","0.0-2.0-8.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","43652","Toyama_small_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","11","334300","0.0-2.0-9.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","45449","Kanagawa_large_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","12","369494","0.0-2.0-10.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","35172","Kanagawa_large_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","13","394579","0.0-2.0-11.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","25062","Hokkaido_middle_sch_5_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","14","419447","0.0-2.0-12.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","24851","Hokkaido_middle_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","15","453859","0.0-2.0-13.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","34399","Toyama_middle_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","16","480097","0.0-2.0-14.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","26217","Akita_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","3"
"svTrial","survey","17","507198","0.0-2.0-15.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","27081","Kanagawa_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","18","525144","0.0-2.0-16.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","17931","Niigata_middle_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","19","553053","0.0-2.0-17.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","27895","Toyama_large_sch_12_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","pos","12"
"svTrial","survey","20","577674","0.0-2.0-18.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","24601","Okinawa_large_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","21","614803","0.0-2.0-19.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","37111","Tokyo_middle_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","22","636235","0.0-2.0-20.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","21413","Akita_large_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","23","658788","0.0-2.0-21.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","22536","Kanagawa_middle_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","24","684605","0.0-2.0-22.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","25799","Okinawa_large_sch_9_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","25","712644","0.0-2.0-23.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","28023","Hokkaido_large_pos_12_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","12"
"svTrial","survey","26","742920","0.0-2.0-24.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","30261","Kanagawa_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","27","785771","0.0-2.0-25.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","42831","Ishikawa_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","28","820548","0.0-2.0-26.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","34758","Ishikawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","29","851006","0.0-2.0-27.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","30437","Hokkaido_small_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","30","884897","0.0-2.0-28.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","33875","Niigata_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","31","922561","0.0-2.0-29.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","37643","Okinawa_small_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"half-way","html-button-response","32","933364","0.0-2.0-30.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","10800","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","0","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","958572","0.0-2.0-31.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","25185","Toyama_large_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","34","987029","0.0-2.0-32.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","28438","Akita_large_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","35","1016783","0.0-2.0-33.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","29737","Kanagawa_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","7"
"svTrial","survey","36","1039750","0.0-2.0-34.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","22953","Hokkaido_large_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","6"
"svTrial","survey","37","1064825","0.0-2.0-35.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","25059","Niigata_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","8"
"svTrial","survey","38","1089577","0.0-2.0-36.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","24739","Tokyo_large_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","39","1118576","0.0-2.0-37.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","28970","Kanagawa_large_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","40","1150460","0.0-2.0-38.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","31857","Toyama_middle_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","41","1176716","0.0-2.0-39.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","26236","Okinawa_large_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":1,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"svTrial","survey","42","1219639","0.0-2.0-40.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","42907","Tokyo_large_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","43","1247182","0.0-2.0-41.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","27529","Akita_middle_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","44","1277825","0.0-2.0-42.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","30624","Okinawa_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","45","1303379","0.0-2.0-43.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","25539","Niigata_middle_sch_5_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"attention-check","survey","46","1319199","0.0-2.0-44.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","15802","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","47","1351916","0.0-2.0-45.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","32704","Toyama_large_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","48","1374081","0.0-2.0-46.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","22147","Toyama_small_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","49","1402335","0.0-2.0-47.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","28239","Toyama_middle_pos_7_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","50","1432244","0.0-2.0-48.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","29895","Akita_middle_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","2"
"svTrial","survey","51","1507556","0.0-2.0-49.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","75293","Tokyo_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","52","1520862","0.0-2.0-50.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","13286","Niigata_large_pos_8_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","53","1534689","0.0-2.0-51.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","13811","Okinawa_middle_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","54","1554175","0.0-2.0-52.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","19472","Niigata_large_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","55","1574291","0.0-2.0-53.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","20098","Toyama_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","56","1587248","0.0-2.0-54.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","12941","Okinawa_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","sch","8"
"svTrial","survey","57","1605199","0.0-2.0-55.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","17937","Toyama_middle_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","4"
"demographics","survey-html-form","58","1624179","0.0-2.0-56.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","18975","","{""zipcode"":""10466"",""age"":""45"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1633013","0.0-2.0-57.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","8807","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1642078","0.0-2.0-58.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","9057","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1655850","0.0-4.0","654f973ac78b3016588a8f1e","65553732575bb29198a888d7","655658062898e647ea3b9bf5","2","13769","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
