"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","225031","0.0-2.0-8.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","51444","Akita_middle_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","8"
"svTrial","survey","11","252871","0.0-2.0-9.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27827","Ishikawa_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":5,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","12","270995","0.0-2.0-10.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","18112","Niigata_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","13","290338","0.0-2.0-11.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","19332","Kanagawa_large_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","pos","8"
"svTrial","survey","14","316638","0.0-2.0-12.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","26289","Niigata_small_pos_4_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","15","332782","0.0-2.0-13.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","16133","Hokkaido_middle_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","16","390283","0.0-2.0-14.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","57489","Niigata_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","17","421592","0.0-2.0-15.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","31297","Ishikawa_small_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","1"
"svTrial","survey","18","437028","0.0-2.0-16.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","15425","Okinawa_middle_sch_8_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","19","465520","0.0-2.0-17.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","28481","Akita_middle_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","20","541556","0.0-2.0-18.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","76025","Kanagawa_large_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","1"
"svTrial","survey","21","560191","0.0-2.0-19.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","18625","Tokyo_middle_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","22","587624","0.0-2.0-20.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27422","Tokyo_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","23","615312","0.0-2.0-21.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27677","Niigata_large_sch_12_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":4,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","12"
"attention-check","survey","24","622859","0.0-2.0-22.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","7536","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","25","663132","0.0-2.0-23.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","40261","Ishikawa_large_sch_7_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","7"
"svTrial","survey","26","695892","0.0-2.0-24.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","32748","Tokyo_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":5,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","27","721587","0.0-2.0-25.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","25686","Akita_middle_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":5,""chaos"":5,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","28","760228","0.0-2.0-26.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","38628","Kanagawa_middle_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","29","783348","0.0-2.0-27.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","23108","Tokyo_large_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","30","810468","0.0-2.0-28.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27109","Niigata_large_sch_6_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","31","831756","0.0-2.0-29.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","21277","Ishikawa_middle_sch_7_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","7"
"svTrial","survey","32","871000","0.0-2.0-30.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","39233","Tokyo_large_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","6"
"half-way","html-button-response","33","886755","0.0-2.0-31.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","923616","0.0-2.0-32.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","36828","Niigata_large_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","7"
"svTrial","survey","35","950556","0.0-2.0-33.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","26930","Hokkaido_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"svTrial","survey","36","972072","0.0-2.0-34.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","21505","Hokkaido_small_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","37","1006356","0.0-2.0-35.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","34273","Toyama_large_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","2","sch","3"
"svTrial","survey","38","1025368","0.0-2.0-36.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","19000","Tokyo_middle_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","39","1072188","0.0-2.0-37.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","46810","Tokyo_large_pos_10_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","sch","10"
"svTrial","survey","40","1095272","0.0-2.0-38.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","23074","Toyama_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","7"
"svTrial","survey","41","1122580","0.0-2.0-39.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27296","Hokkaido_large_sch_9_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","9"
"svTrial","survey","42","1142128","0.0-2.0-40.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","19538","Akita_small_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","2","pos","3"
"svTrial","survey","43","1163385","0.0-2.0-41.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","21246","Akita_small_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","44","1191057","0.0-2.0-42.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27661","Ishikawa_small_pos_2_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","45","1212329","0.0-2.0-43.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","21261","Okinawa_large_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","7"
"svTrial","survey","46","1229762","0.0-2.0-44.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","17423","Ishikawa_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":5,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","47","1261176","0.0-2.0-45.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","31405","Okinawa_middle_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":5,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","5"
"svTrial","survey","48","1285685","0.0-2.0-46.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","24497","Hokkaido_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","49","1313649","0.0-2.0-47.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27954","Hokkaido_large_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","7"
"svTrial","survey","50","1340693","0.0-2.0-48.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","27034","Tokyo_large_pos_11_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","11"
"svTrial","survey","51","1365834","0.0-2.0-49.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","25130","Toyama_middle_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","52","1383286","0.0-2.0-50.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","17441","Hokkaido_middle_sch_8_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","8"
"svTrial","survey","53","1415522","0.0-2.0-51.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","32226","Hokkaido_large_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","54","1430650","0.0-2.0-52.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","15119","Ishikawa_middle_sch_6_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","55","1451890","0.0-2.0-53.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","21230","Okinawa_middle_sch_6_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","56","1471610","0.0-2.0-54.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","19709","Ishikawa_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","3"
"svTrial","survey","57","1496294","0.0-2.0-55.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","24674","Akita_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","4"
"demographics","survey-html-form","58","1521426","0.0-2.0-56.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","25128","","{""zipcode"":""49724"",""age"":""66"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1528217","0.0-2.0-57.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","6776","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1534905","0.0-2.0-58.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","6676","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1546121","0.0-4.0","614f297777d0d8f5e2a5b354","65553732575bb29198a888d7","65565c4f3a087c71b206db7e","7","11215","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
