"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","42","702613","0.0-2.0-40.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","10202","Ishikawa_small_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","43","843389","0.0-2.0-41.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","140769","Ishikawa_large_sch_10_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","10"
"svTrial","survey","44","855252","0.0-2.0-42.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","11855","Tokyo_middle_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","pos","2"
"svTrial","survey","45","934917","0.0-2.0-43.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","79658","Niigata_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","7"
"svTrial","survey","46","945187","0.0-2.0-44.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","10264","Okinawa_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","47","959357","0.0-2.0-45.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","14164","Kanagawa_middle_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"svTrial","survey","48","970021","0.0-2.0-46.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","10658","Niigata_large_pos_11_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","11"
"svTrial","survey","49","980213","0.0-2.0-47.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","10184","Tokyo_large_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"svTrial","survey","50","1151229","0.0-2.0-48.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","171008","Okinawa_small_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","51","1164165","0.0-2.0-49.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","12928","Kanagawa_large_sch_12_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","12"
"svTrial","survey","52","1173813","0.0-2.0-50.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","9642","Akita_middle_pos_5_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","5"
"svTrial","survey","53","1183357","0.0-2.0-51.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","9536","Hokkaido_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","2"
"attention-check","survey","54","1192257","0.0-2.0-52.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","8893","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","55","1209366","0.0-2.0-53.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","17104","Okinawa_middle_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","56","1217894","0.0-2.0-54.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","8522","Okinawa_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","5"
"svTrial","survey","57","1227292","0.0-2.0-55.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","9392","Hokkaido_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"demographics","survey-html-form","58","1245809","0.0-2.0-56.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","18514","","{""zipcode"":""94580"",""age"":""42"",""sex"":""male"",""gender"":""man"",""gender-self-describe"":"""",""ethnicity"":""other"",""ethnicity-self-describe"":""Multi""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1249149","0.0-2.0-57.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","3325","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1250784","0.0-2.0-58.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","1630","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1273744","0.0-4.0","61576fbbfb9cde36db31382b","65553732575bb29198a888d7","655655d268543d44d0871f57","6","22959","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
