"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"attention-check","survey","10","281617","0.0-2.0-8.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","16585","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","11","303877","0.0-2.0-9.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","22226","Toyama_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","12","331096","0.0-2.0-10.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","27175","Hokkaido_large_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","13","400116","0.0-2.0-11.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","68990","Kanagawa_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":4,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","14","422265","0.0-2.0-12.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","22104","Toyama_large_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","15","439555","0.0-2.0-13.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","17247","Hokkaido_small_pos_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"svTrial","survey","16","489677","0.0-2.0-14.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","50088","Hokkaido_small_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","17","530276","0.0-2.0-15.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","40555","Kanagawa_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","18","606936","0.0-2.0-16.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","76632","Akita_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","19","625292","0.0-2.0-17.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","18327","Tokyo_large_sch_7_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":5,""invisible"":5,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","20","650893","0.0-2.0-18.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","25567","Niigata_middle_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","21","669073","0.0-2.0-19.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","18145","Akita_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","4"
"svTrial","survey","22","686543","0.0-2.0-20.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","17432","Akita_small_pos_2_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","23","706447","0.0-2.0-21.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19866","Ishikawa_middle_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","7"
"svTrial","survey","24","729176","0.0-2.0-22.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","22693","Akita_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","25","776416","0.0-2.0-23.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","47205","Hokkaido_small_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","26","794268","0.0-2.0-24.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","17819","Niigata_large_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","27","813696","0.0-2.0-25.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19382","Akita_large_pos_12_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","12"
"svTrial","survey","28","844086","0.0-2.0-26.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","30359","Hokkaido_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","29","864095","0.0-2.0-27.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19975","Tokyo_large_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","30","879262","0.0-2.0-28.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","15140","Ishikawa_small_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","31","899809","0.0-2.0-29.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","20516","Ishikawa_large_pos_10_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","32","918991","0.0-2.0-30.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19142","Toyama_large_pos_9_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"half-way","html-button-response","33","934779","0.0-2.0-31.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","975228","0.0-2.0-32.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","40371","Kanagawa_middle_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","35","996877","0.0-2.0-33.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","21606","Kanagawa_large_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","36","1026173","0.0-2.0-34.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","29251","Kanagawa_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":5,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","37","1046034","0.0-2.0-35.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19829","Hokkaido_small_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","38","1067150","0.0-2.0-36.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","21083","Kanagawa_middle_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","39","1087471","0.0-2.0-37.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","20292","Akita_large_pos_11_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","40","1109890","0.0-2.0-38.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","22386","Ishikawa_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","41","1132968","0.0-2.0-39.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","23036","Kanagawa_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","8"
"svTrial","survey","42","1152177","0.0-2.0-40.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19178","Okinawa_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","43","1182530","0.0-2.0-41.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","30322","Tokyo_middle_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","44","1203715","0.0-2.0-42.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","21151","Ishikawa_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","45","1223802","0.0-2.0-43.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","20050","Okinawa_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","46","1250850","0.0-2.0-44.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","27014","Niigata_large_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","47","1272178","0.0-2.0-45.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","21294","Tokyo_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","48","1290595","0.0-2.0-46.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","18389","Ishikawa_large_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","49","1310342","0.0-2.0-47.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19717","Niigata_small_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","3"
"svTrial","survey","50","1340762","0.0-2.0-48.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","30393","Toyama_large_pos_8_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","51","1360517","0.0-2.0-49.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19696","Tokyo_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":5,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","52","1374776","0.0-2.0-50.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","14226","Akita_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","53","1395565","0.0-2.0-51.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","20758","Akita_large_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","54","1418369","0.0-2.0-52.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","22775","Toyama_small_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","55","1438235","0.0-2.0-53.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","19828","Kanagawa_middle_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","5"
"svTrial","survey","56","1459510","0.0-2.0-54.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","21236","Hokkaido_large_pos_5_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","57","1489094","0.0-2.0-55.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","29544","Tokyo_middle_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"demographics","survey-html-form","58","1509465","0.0-2.0-56.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","20349","","{""zipcode"":""89512"",""age"":""42"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1515617","0.0-2.0-57.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","6100","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1523714","0.0-2.0-58.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","8051","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1541271","0.0-4.0","5fa588fdac9a75091aa2ddd4","65553732575bb29198a888d7","65565682b697a7d3a90d3b03","5","17527","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
