"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","224059","0.0-2.0-8.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","36694","Tokyo_large_pos_2_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":4,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","11","248410","0.0-2.0-9.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","24314","Kanagawa_small_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","12","283253","0.0-2.0-10.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","34811","Akita_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","13","309127","0.0-2.0-11.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","25839","Hokkaido_small_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","14","331526","0.0-2.0-12.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","22370","Kanagawa_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":5,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","15","354558","0.0-2.0-13.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","23003","Kanagawa_middle_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","5"
"svTrial","survey","16","383814","0.0-2.0-14.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","29227","Okinawa_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","17","405028","0.0-2.0-15.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","21185","Toyama_middle_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","18","430643","0.0-2.0-16.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","25589","Tokyo_middle_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":1,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","19","459229","0.0-2.0-17.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","28558","Akita_large_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":4,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","20","481716","0.0-2.0-18.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","22462","Tokyo_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":5,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","21","505494","0.0-2.0-19.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","23751","Kanagawa_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","8"
"svTrial","survey","22","532471","0.0-2.0-20.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","26949","Niigata_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":4,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","23","578740","0.0-2.0-21.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","46247","Tokyo_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","24","607584","0.0-2.0-22.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","28815","Ishikawa_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","25","631091","0.0-2.0-23.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","23481","Hokkaido_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","26","655223","0.0-2.0-24.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","24107","Hokkaido_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","27","683485","0.0-2.0-25.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","28236","Hokkaido_small_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","28","710233","0.0-2.0-26.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","26722","Tokyo_middle_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","29","734003","0.0-2.0-27.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","23740","Toyama_large_pos_9_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":1,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","30","763092","0.0-2.0-28.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","29064","Akita_large_pos_11_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","31","796838","0.0-2.0-29.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","33724","Akita_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"half-way","html-button-response","32","812596","0.0-2.0-30.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","844352","0.0-2.0-31.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","31731","Ishikawa_large_pos_10_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","10"
"svTrial","survey","34","865994","0.0-2.0-32.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","21617","Akita_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":5,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","4"
"svTrial","survey","35","895137","0.0-2.0-33.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","29122","Toyama_large_pos_8_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":1,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","36","913491","0.0-2.0-34.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","18330","Akita_large_pos_12_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","12"
"svTrial","survey","37","944026","0.0-2.0-35.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","30513","Ishikawa_large_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","38","968340","0.0-2.0-36.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","24283","Hokkaido_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","39","1001505","0.0-2.0-37.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","33142","Akita_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":5,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","40","1020004","0.0-2.0-38.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","18477","Kanagawa_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":2,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","41","1053255","0.0-2.0-39.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","33229","Ishikawa_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","42","1080805","0.0-2.0-40.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","27526","Niigata_small_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","pos","3"
"svTrial","survey","43","1108703","0.0-2.0-41.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","27876","Ishikawa_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","7"
"svTrial","survey","44","1145413","0.0-2.0-42.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","36687","Toyama_small_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","45","1165434","0.0-2.0-43.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","19994","Tokyo_large_pos_7_1.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","46","1187305","0.0-2.0-44.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","21847","Toyama_large_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","47","1208875","0.0-2.0-45.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","21545","Hokkaido_small_pos_1_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"svTrial","survey","48","1228272","0.0-2.0-46.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","19374","Akita_middle_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","49","1248735","0.0-2.0-47.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","20439","Kanagawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","50","1273430","0.0-2.0-48.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","24673","Niigata_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"attention-check","survey","51","1285996","0.0-2.0-49.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","12541","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","52","1303999","0.0-2.0-50.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","17978","Hokkaido_large_sch_2_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","53","1333198","0.0-2.0-51.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","29175","Okinawa_large_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":4,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","54","1354047","0.0-2.0-52.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","20825","Niigata_middle_pos_6_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","55","1387718","0.0-2.0-53.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","33648","Kanagawa_middle_sch_8_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","56","1416128","0.0-2.0-54.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","28385","Ishikawa_small_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","57","1445363","0.0-2.0-55.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","29212","Toyama_large_sch_9_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"demographics","survey-html-form","58","1467762","0.0-2.0-56.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","22392","","{""zipcode"":""62226"",""age"":""42"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1472745","0.0-2.0-57.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","4951","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1485683","0.0-2.0-58.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","12924","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1497316","0.0-4.0","6441b0f5f46c95a03b9ff02f","65553732575bb29198a888d7","6556558b2ca09e9ae387b74f","5","11627","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
