"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","31","709701","0.0-2.0-29.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","27606","Akita_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"half-way","html-button-response","32","725474","0.0-2.0-30.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","33","788689","0.0-2.0-31.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","63192","Niigata_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","34","807320","0.0-2.0-32.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","18604","Hokkaido_small_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":4,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","35","835240","0.0-2.0-33.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","27894","Ishikawa_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":3,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","36","860481","0.0-2.0-34.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","25213","Akita_large_sch_5_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":3,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","37","877264","0.0-2.0-35.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","16754","Hokkaido_middle_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"attention-check","survey","38","883294","0.0-2.0-36.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","5994","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","39","915367","0.0-2.0-37.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","32044","Ishikawa_small_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","40","949187","0.0-2.0-38.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","33796","Tokyo_large_sch_8_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","41","974028","0.0-2.0-39.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","24808","Toyama_large_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":5,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","42","1009170","0.0-2.0-40.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","35117","Tokyo_middle_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","43","1065533","0.0-2.0-41.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","56337","Kanagawa_middle_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":1,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","44","1105683","0.0-2.0-42.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","40126","Akita_large_sch_4_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","pos","4"
"svTrial","survey","45","1129865","0.0-2.0-43.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","24154","Ishikawa_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","46","1155756","0.0-2.0-44.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","25869","Hokkaido_small_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":3,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","47","1181282","0.0-2.0-45.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","25502","Kanagawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","48","1202845","0.0-2.0-46.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","21514","Akita_large_pos_11_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":5,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","49","1229920","0.0-2.0-47.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","27045","Toyama_large_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":3,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","50","1283290","0.0-2.0-48.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","53339","Kanagawa_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","51","1303256","0.0-2.0-49.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","19943","Niigata_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","52","1326542","0.0-2.0-50.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","23259","Tokyo_large_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":1,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","53","1338626","0.0-2.0-51.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","12057","Hokkaido_small_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","54","1362697","0.0-2.0-52.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","24043","Toyama_middle_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","55","1383979","0.0-2.0-53.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","21250","Kanagawa_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","56","1404117","0.0-2.0-54.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","20110","Okinawa_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","57","1414711","0.0-2.0-55.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","10569","Akita_middle_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"demographics","survey-html-form","58","1430066","0.0-2.0-56.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","15347","","{""zipcode"":""77054"",""age"":""30"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""african"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1433259","0.0-2.0-57.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","3164","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1443356","0.0-2.0-58.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","10082","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1461318","0.0-4.0","5ca56b2da3425b001510babd","65553732575bb29198a888d7","6556548f6dc288f92ba13e31","5","17958","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
