"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","123619","0.0-2.0-8.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","831","Tokyo_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","11","124440","0.0-2.0-9.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","812","Hokkaido_small_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","pos","1"
"svTrial","survey","12","125120","0.0-2.0-10.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","671","Akita_large_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","pos","5"
"svTrial","survey","13","125955","0.0-2.0-11.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","826","Hokkaido_small_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","14","127270","0.0-2.0-12.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1305","Ishikawa_large_pos_8_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"attention-check","survey","15","128221","0.0-2.0-13.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","942","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","16","129120","0.0-2.0-14.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","887","Toyama_large_pos_9_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","17","130037","0.0-2.0-15.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","907","Ishikawa_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","7"
"svTrial","survey","18","130951","0.0-2.0-16.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","906","Niigata_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","pos","3"
"svTrial","survey","19","131903","0.0-2.0-17.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","942","Hokkaido_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","20","132884","0.0-2.0-18.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","972","Hokkaido_large_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","21","133834","0.0-2.0-19.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","940","Hokkaido_small_sch_2_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","pos","2"
"svTrial","survey","22","134703","0.0-2.0-20.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","860","Kanagawa_middle_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"svTrial","survey","23","135667","0.0-2.0-21.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","955","Toyama_large_sch_9_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","sch","9"
"svTrial","survey","24","136686","0.0-2.0-22.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1011","Tokyo_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","sch","8"
"svTrial","survey","25","137669","0.0-2.0-23.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","974","Tokyo_large_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","26","138549","0.0-2.0-24.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","872","Kanagawa_large_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","27","140334","0.0-2.0-25.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1776","Toyama_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","1"
"svTrial","survey","28","141334","0.0-2.0-26.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","991","Akita_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","29","142349","0.0-2.0-27.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1005","Hokkaido_small_pos_3_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","30","143235","0.0-2.0-28.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","878","Kanagawa_middle_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","4"
"svTrial","survey","31","144165","0.0-2.0-29.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","920","Niigata_middle_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","6"
"svTrial","survey","32","145466","0.0-2.0-30.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1293","Ishikawa_small_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"half-way","html-button-response","33","147641","0.0-2.0-31.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","2172","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","0","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","148915","0.0-2.0-32.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1267","Tokyo_middle_sch_6_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","sch","6"
"svTrial","survey","35","151667","0.0-2.0-33.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","2743","Kanagawa_small_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","36","152548","0.0-2.0-34.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","873","Kanagawa_middle_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","sch","5"
"svTrial","survey","37","154648","0.0-2.0-35.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","2092","Toyama_large_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","pos","8"
"svTrial","survey","38","155465","0.0-2.0-36.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","808","Tokyo_large_pos_7_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","39","156462","0.0-2.0-37.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","989","Okinawa_middle_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","40","157364","0.0-2.0-38.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","894","Hokkaido_middle_pos_4_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","41","158347","0.0-2.0-39.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","974","Ishikawa_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","42","159515","0.0-2.0-40.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1160","Akita_large_pos_1_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"svTrial","survey","43","160380","0.0-2.0-41.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","857","Akita_large_pos_12_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","12"
"svTrial","survey","44","161281","0.0-2.0-42.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","892","Ishikawa_small_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","sch","1"
"svTrial","survey","45","162231","0.0-2.0-43.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","942","Kanagawa_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","46","165127","0.0-2.0-44.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","2888","Kanagawa_small_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","sch","1"
"svTrial","survey","47","166315","0.0-2.0-45.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1180","Niigata_small_pos_3_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","pos","3"
"svTrial","survey","48","167510","0.0-2.0-46.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1186","Tokyo_middle_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","1","pos","3"
"svTrial","survey","49","169851","0.0-2.0-47.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","2334","Toyama_large_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","50","170816","0.0-2.0-48.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","953","Kanagawa_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","1","pos","8"
"svTrial","survey","51","171682","0.0-2.0-49.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","856","Akita_small_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","sch","2"
"svTrial","survey","52","172616","0.0-2.0-50.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","925","Niigata_large_pos_1_0.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","53","173413","0.0-2.0-51.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","785","Tokyo_large_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","1","pos","7"
"svTrial","survey","54","174300","0.0-2.0-52.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","878","Akita_middle_sch_1_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","2","pos","1"
"svTrial","survey","55","175231","0.0-2.0-53.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","922","Okinawa_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","middle","1","pos","4"
"svTrial","survey","56","176098","0.0-2.0-54.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","857","Akita_large_pos_11_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","small","2","sch","11"
"svTrial","survey","57","176947","0.0-2.0-55.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","839","Toyama_middle_sch_1_3.jpg","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","large","2","pos","1"
"demographics","survey-html-form","58","178089","0.0-2.0-56.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1139","","{""age"":"""",""gender-self-describe"":"""",""zipcode"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","178975","0.0-2.0-57.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","870","","{""P0_Q0"":null,""outsideUS"":"""",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","180037","0.0-2.0-58.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1057","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","181040","0.0-4.0","613a12013df4824a86f7e852","65553732575bb29198a888d7","0vdbr4buqai","5","1000","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to SONA once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
