"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","group","rt","stimulus","response","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number"
"svTrial","survey","10","232424","0.0-2.0-8.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","28114","Niigata_large_pos_6_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","11","251069","0.0-2.0-9.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","18614","Tokyo_large_pos_6_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":3,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","12","267858","0.0-2.0-10.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","16762","Toyama_large_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","13","293078","0.0-2.0-11.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","25188","Okinawa_large_sch_9_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","sch","9"
"svTrial","survey","14","307995","0.0-2.0-12.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","14886","Akita_large_pos_8_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"attention-check","survey","15","313814","0.0-2.0-13.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","5789","","{""P0_Q0"":null,""ambiguous"":null,""objects"":null,""invisible"":null,""chaos"":null,""complex"":null}","","","","","","","","","","","","","","","","","[]","","","",""
"svTrial","survey","16","334087","0.0-2.0-14.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","20245","Tokyo_large_pos_5_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","pos","5"
"svTrial","survey","17","344621","0.0-2.0-15.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","10499","Toyama_middle_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","4"
"svTrial","survey","18","365699","0.0-2.0-16.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","21051","Hokkaido_large_sch_6_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","1","pos","6"
"svTrial","survey","19","379874","0.0-2.0-17.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","14145","Toyama_middle_pos_2_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","pos","2"
"svTrial","survey","20","394162","0.0-2.0-18.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","14262","Ishikawa_large_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","21","407022","0.0-2.0-19.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","12832","Ishikawa_large_sch_1_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","1"
"svTrial","survey","22","424812","0.0-2.0-20.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","17761","Hokkaido_middle_sch_5_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","5"
"svTrial","survey","23","438197","0.0-2.0-21.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","13359","Kanagawa_large_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","3"
"svTrial","survey","24","456242","0.0-2.0-22.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","18019","Hokkaido_large_pos_12_3.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":2,""invisible"":1,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","1","sch","12"
"svTrial","survey","25","469139","0.0-2.0-23.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","12873","Niigata_large_sch_4_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","26","480554","0.0-2.0-24.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","11391","Toyama_large_pos_3_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","pos","3"
"svTrial","survey","27","498857","0.0-2.0-25.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","18276","Hokkaido_small_sch_4_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","pos","4"
"svTrial","survey","28","512807","0.0-2.0-26.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","13922","Kanagawa_large_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":2,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","4"
"svTrial","survey","29","526474","0.0-2.0-27.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","13641","Kanagawa_large_sch_6_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","6"
"svTrial","survey","30","536506","0.0-2.0-28.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","10003","Akita_large_pos_6_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","6"
"svTrial","survey","31","550328","0.0-2.0-29.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","13798","Okinawa_middle_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","2"
"svTrial","survey","32","571635","0.0-2.0-30.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","21284","Akita_middle_sch_2_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":1,""chaos"":1,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","2","sch","2"
"half-way","html-button-response","33","587398","0.0-2.0-31.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","","","","","","","","","","","","","",""
"svTrial","survey","34","601789","0.0-2.0-32.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","14313","Toyama_middle_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":4,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","35","621970","0.0-2.0-33.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","20157","Hokkaido_middle_sch_3_0.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","3"
"svTrial","survey","36","633878","0.0-2.0-34.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","11884","Kanagawa_large_pos_5_0.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":3,""chaos"":5,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","5"
"svTrial","survey","37","655370","0.0-2.0-35.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","21465","Kanagawa_small_pos_3_1.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","38","697232","0.0-2.0-36.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","41839","Niigata_middle_sch_5_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","small","2","pos","5"
"svTrial","survey","39","710592","0.0-2.0-37.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","13331","Okinawa_small_pos_2_1.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":1,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","2"
"svTrial","survey","40","737503","0.0-2.0-38.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","26878","Akita_middle_sch_7_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":1,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","41","758598","0.0-2.0-39.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","21067","Niigata_large_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","8"
"svTrial","survey","42","778374","0.0-2.0-40.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","19749","Akita_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":5,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","3"
"svTrial","survey","43","799440","0.0-2.0-41.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","21037","Tokyo_small_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":2,""invisible"":4,""chaos"":2,""complex"":4}","","","","","","","","","","","","","","","","","[]","small","1","sch","3"
"svTrial","survey","44","903579","0.0-2.0-42.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","104115","Okinawa_large_pos_4_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","1","sch","4"
"svTrial","survey","45","1051543","0.0-2.0-43.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","147938","Niigata_middle_pos_8_1.jpg","{""P0_Q0"":null,""ambiguous"":1,""objects"":3,""invisible"":1,""chaos"":3,""complex"":4}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","46","1109159","0.0-2.0-44.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","57589","Niigata_large_pos_8_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":1,""chaos"":2,""complex"":3}","","","","","","","","","","","","","","","","","[]","middle","2","pos","8"
"svTrial","survey","47","1212993","0.0-2.0-45.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","103808","Kanagawa_middle_sch_3_3.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":5,""invisible"":4,""chaos"":5,""complex"":5}","","","","","","","","","","","","","","","","","[]","large","1","sch","3"
"svTrial","survey","48","1234730","0.0-2.0-46.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","21711","Toyama_large_sch_5_0.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":4,""invisible"":2,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","large","2","sch","5"
"svTrial","survey","49","1259497","0.0-2.0-47.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","24741","Toyama_small_sch_2_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","pos","2"
"svTrial","survey","50","1273572","0.0-2.0-48.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","14048","Kanagawa_large_sch_7_2.jpg","{""P0_Q0"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","7"
"svTrial","survey","51","1298317","0.0-2.0-49.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","24705","Toyama_small_sch_4_3.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":2,""invisible"":1,""chaos"":1,""complex"":1}","","","","","","","","","","","","","","","","","[]","middle","2","sch","4"
"svTrial","survey","52","1315880","0.0-2.0-50.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","17535","Toyama_middle_pos_7_3.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","","","","","","","","","[]","large","2","sch","7"
"svTrial","survey","53","1375413","0.0-2.0-51.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","59507","Toyama_small_pos_4_2.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":3,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","2","sch","4"
"svTrial","survey","54","1397832","0.0-2.0-52.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","22389","Okinawa_large_sch_1_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":3,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","pos","1"
"svTrial","survey","55","1418541","0.0-2.0-53.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","20685","Okinawa_large_sch_8_2.jpg","{""P0_Q0"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","","","","","","","","","[]","middle","1","sch","8"
"svTrial","survey","56","1435818","0.0-2.0-54.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","17251","Okinawa_large_sch_3_2.jpg","{""P0_Q0"":null,""ambiguous"":2,""objects"":3,""invisible"":2,""chaos"":2,""complex"":1}","","","","","","","","","","","","","","","","","[]","large","1","pos","3"
"svTrial","survey","57","1453518","0.0-2.0-55.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","17675","Tokyo_middle_sch_8_0.jpg","{""P0_Q0"":null,""ambiguous"":3,""objects"":4,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","","","","","","","","","[]","small","1","sch","8"
"demographics","survey-html-form","58","1466501","0.0-2.0-56.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","12974","","{""zipcode"":""02910"",""age"":""32"",""sex"":""female"",""gender"":""woman"",""gender-self-describe"":"""",""ethnicity"":""caucasian"",""ethnicity-self-describe"":""""}","","","","","","","","","","","","","","","","","","","","",""
"demographics","survey","59","1473096","0.0-2.0-57.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","6564","","{""P0_Q0"":null,""outsideUS"":""No"",""outsideUS_years"":""""}","","","","","","","","","","","","","","","","","[]","","","",""
"end-survey","survey-text","60","1476951","0.0-2.0-58.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","3837","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","",""
"end-survey","html-button-response","61","1489347","0.0-4.0","5ffff3ac6fc9001772ea3312","65553732575bb29198a888d7","655658abd643c3a98feb10cc","2","12379","[""You've reached the end of the survey. <br><br> \n<b>Do not close or refresh this window.</b><br>\nIn the next page, you will see a pop-up like below after a few moment.<br><br>\n<img src='assets/img/chrome.PNG'> <br><br>\nPress the <b>'Leave'</b> button to exit from the experiment without losing your record.<br>\nYou will be automatically redirected to PROLIFIC once you click the <b>'Leave'</b> button. <br><br>""]","0","","","","","","","","","","","","","","","","","","","","",""
